"Outcome","Species","Stock.or.Area","Year","Month","Day","Interaction.Type","County.Locale","STATE","Initial.Injury.Assessment","Comments","Final.Injury.Assessment","SI.Criteria.Supporting.Assessment","MSI.Value","COUNT.AGAINST.LOF","COUNT.AGAINST.PBR"
NA,"CALIFORNIA SEA LION","U.S.",2018,5,22,"VESSEL STRIKE","CLACKAMAS","OR","DEAD","ANIMAL HAD PROPELLER CUTS ON LATERAL MID-BODY AND ONE CUT BEING QUITE DEEP AT THE FOREFLIPPER/FOREARM; THIS DEEP CUT WAS ASSOCIATED WITH BONE DAMAGE, INFECTION, AND NECROSIS AND IS LIKELY THE CUT THAT CONTRIBUTED TO THE SEA LION'S DEATH.","DEAD","NA",1,"N","Y"
NA,"CALIFORNIA SEA LION","U.S.",2018,5,23,"HOOK AND LINE FISHERY","LOS ANGELES","CA","SI","MALNOURISHED ANIMAL DESCRIBED AS HAVING INTERACTED WITH HOOK AND LINE FISHERY. NO DETAILS ON INJURY TYPE OR SEVERITY, OR OUTCOME. ASSUMING HOOKS WERE IN OR NEAR MOUTH DUE TO CONDITION OF ANIMAL.","SI","P5A",1,"N","Y"
NA,"CALIFORNIA SEA LION","U.S.",2018,5,23,"HOOK AND LINE FISHERY","LOS ANGELES","CA","SI","MALNOURISHED ANIMAL DESCRIBED AS HAVING INTERACTED WITH HOOK AND LINE FISHERY. NO DETAILS ON INJURY TYPE OR SEVERITY, OR OUTCOME. ASSUMING HOOKS WERE IN OR NEAR MOUTH DUE TO CONDITION OF ANIMAL.","SI","P5A",1,"N","Y"
NA,"CALIFORNIA SEA LION","U.S.",2018,5,24,"SHOOTING","CLATSOP","OR","DEAD","ANIMAL WITH EXTENSIVE HEMORRHAGE CLEARLY SHOT MID-ABDOMEN. ANIMAL ALSO HAD GILLNET IN THROAT, WHICH WAS PACKED WITH PINKISH REGURGITATION.","DEAD","NA",1,"N","Y"
NA,"CALIFORNIA SEA LION","U.S.",2018,5,24,"MARINE DEBRIS","SANTA BARBARA","CA","SI","ANIMAL ENTANGLED IN LINE OF UNKNOWN TYPE, TREATED AT REHAB FACILITY.","NSI","P7B",0,"N","N"
NA,"CALIFORNIA SEA LION","U.S.",2018,5,25,"GILLNET FISHERY","SAN DIEGO","CA","SI","MONOFILAMENT NET AROUND NECK, TIGHTLY CUTTING INTO SKIN. 15 ANIMALS WERE DISTURBED DURING THE RESCUE. NO DETAILS ON OUTCOME.","NSI","P7B",0,"Y","N"
NA,"CALIFORNIA SEA LION","U.S.",2018,5,28,"HOOK AND LINE FISHERY","ORANGE","CA","NSI","SUNKEN LEFT EYE, FISH HOOK IN CHEST AND LEFT REAR FLIPPER.","NSI","P5D",0,"N","N"
NA,"CALIFORNIA SEA LION","U.S.",2018,5,31,"HARASSMENT","SAN DIEGO","CA","SI","HUMAN-INDUCED ABANDONMENT. TEAM OBSERVED THE PUBLIC APPROACHING AND TOUCHING THE PUP ON 5/31/18. ABANDONED NEONATAL PUP. DEEMED NON-RELEASEABLE AND TRANSFERRED TO PUBLIC DISPLAY FACILITY.","CAPTIVITY","P14",1,"N","Y"
NA,"CALIFORNIA SEA LION","U.S.",2018,6,1,"HOOK AND LINE FISHERY","SAN DIEGO","CA","NSI","FISHING HOOK AND LINE IN LEFT FLIPPER, REMOVED AND RELEASED ON SITE.","NSI","P5C",0,"N","N"
NA,"CALIFORNIA SEA LION","U.S.",2018,6,13,"HOOK AND LINE FISHERY","ORANGE","CA","SI","UNDERWEIGHT ANIMAL WITH TREBLE HOOK IN MOUTH.","SI","P5A",1,"N","Y"
NA,"CALIFORNIA SEA LION","U.S.",2018,6,14,"GILLNET FISHERY","SAN LUIS OBISPO","CA","SI","MALNOURISHED ANIMAL FOUND ON BEACH WITH GREEN NETTING AROUND NECK, PATIENT WAS LETHARGIC AND THIN WITH DIAGNOSED DOMOIC ACID TOXICITY. OUTCOME UNKNOWN.","SI","P8A",1,"Y","Y"
NA,"CALIFORNIA SEA LION","U.S.",2018,6,18,"OPEN ACCESS CA HALIBUT BOTTOM TRAWL","OFFSHORE","CA","DEAD","OBSERVER PROGRAM","DEAD","NA",1,"Y","Y"
NA,"CALIFORNIA SEA LION","U.S.",2018,6,21,"SHOOTING","SAN DIEGO","CA","SI","EMACIATED, LETHARGIC. SUSPICIOUS WOUND ABOUT THE SIZE OF A HALF DOLLAR FOUND OVER RIGHT SHOULDER. GUNSHOT WOUND. BULLETS FOUND IN SKULL UPON XRAY PRIOR TO NECROPSY.","DEAD","NA",1,"N","Y"
NA,"CALIFORNIA SEA LION","U.S.",2018,6,21,"SCIENTIFIC RESEARCH","OFFSHORE","CA","DEAD","ANIMAL KILLED IN SCIENTIFIC RESEARCH TRAWL.","DEAD","NA",1,"N","Y"
NA,"CALIFORNIA SEA LION","U.S.",2018,6,25,"OPEN ACCESS CA HALIBUT BOTTOM TRAWL","OFFSHORE","CA","DEAD","OBSERVER PROGRAM","DEAD","NA",1,"Y","Y"
NA,"CALIFORNIA SEA LION","U.S.",2018,6,27,"UNIDENTIFIED FISHERY INTERACTION","SAN LUIS OBISPO","CA","SI","ACTIVE LESION AROUND NECK SUGGESTING ENTANGLEMENT, LETHARGIC AND EMACIATED. NO OTHER DETAILS, OUTCOME UNKNOWN.","SI","P8A",1,"Y","Y"
NA,"CALIFORNIA SEA LION","U.S.",2018,7,2,"UNIDENTIFIED FISHERY INTERACTION","SANTA CRUZ","CA","SI","SURFERS DISTENTANGLED ANIMAL FROM GREEN NYLON NETTING. ONE SURFER WAS BITTEN. NO DETAILS ON ANIMAL'S CONDITION.","NSI","P7B",0,"Y","N"
NA,"CALIFORNIA SEA LION","U.S.",2018,7,5,"VESSEL STRIKE","MONTEREY","CA","DEAD","POSSIBLE BOAT STRIKE - GASH ON BODY ABOVE RIGHT FLIPPER; BLOOD BY FLIPPER.","DEAD","NA",1,"N","Y"
NA,"CALIFORNIA SEA LION","U.S.",2018,7,6,"UNIDENTIFIED FISHERY INTERACTION","SAN DIEGO","CA","SI","ANIMAL HAD A GAFF IN HIS FACE. HE WAS POLE SEDATED, JUMPED IN THE WATER, AND SOMETIME DURING THE RESCUE EFFORTS THE GAFF FELL OFF. ANIMAL WAS RELEASED ON SITE.","SI","P9",1,"Y","Y"
NA,"CALIFORNIA SEA LION","U.S.",2018,7,11,"HOOK AND LINE FISHERY","SAN DIEGO","CA","DEAD","MONOFILAMENT FISHING LINE WAS WRAPPED AROUND THE NECK IN A SINGLE LOOP (NO LONG PIECES TRAILING) WITH AN ASSOCIATED LACERATION WHICH EXTENDS INTO THE MUSCLE LAYER.","DEAD","NA",1,"N","Y"
NA,"CALIFORNIA SEA LION","U.S.",2018,7,11,"UNIDENTIFIED FISHERY INTERACTION","SAN DIEGO","CA","DEAD","UNKNOWN FISHERY____MESSAGE CAME THROUGH TO NOAA WCR NMFS-LONG BEACH FROM PRIVATE CITIZEN. PHOTOS DETERMINED SPECIES, ESTIMATED LENGTH, AND HUMAN INTERACTION (LINE AROUND NECK). PHOTOS ATTACHED TO THIS RECORD.__","DEAD","NA",1,"Y","Y"
NA,"CALIFORNIA SEA LION","U.S.",2018,7,16,"VESSEL STRIKE","VENTURA","CA","SI","SEVERELY INJURED SEA LION WITH EXPOSED SKULL. INJURIES CONSISTENT WITH A VESSEL STRIKE.","SI","P15",1,"N","Y"
NA,"CALIFORNIA SEA LION","U.S.",2018,7,19,"GILLNET FISHERY","SAN LUIS OBISPO","CA","SI","PATIENT WAS FOUND WITH MONOFILAMENT NETTING CUTTING INTO NECK, PEOPLE SURROUNDING THE PATIENT ON THE BEACH, AND ANIMAL LETHARGIC. ENTANGLEMENT FILED AWAY AT TMMC. ANIMAL ALSO HAD DOMOIC ACID TOXICITY. NO DETAILS ON OUTCOME.","SI","P8A",1,"Y","Y"
NA,"CALIFORNIA SEA LION","U.S.",2018,7,19,"VESSEL STRIKE","ORANGE","CA","SI","PROPELLER WOUND TO FACE, SHARK BITE ON RIGHT FLIPPER. NO DETAILS ON OUTCOME.","SI","P15",1,"N","Y"
NA,"CALIFORNIA SEA LION","U.S.",2018,7,26,"UNIDENTIFIED FISHERY INTERACTION","SANTA BARBARA","CA","SI","ENTANGLEMENT SCAR AROUND HEAD, LOWER JAW AND TEETH MISSING. EUTHANIZED ON SITE.","DEAD","NA",1,"Y","Y"
NA,"CALIFORNIA SEA LION","U.S.",2018,7,27,"UNIDENTIFIED FISHERY INTERACTION","VENTURA","CA","SI","ENTANGLED ANIMAL SEEN, ATTEMPTED CAPTURE FAILED BECAUSE ANIMAL SWAM AWAY. AMOUNT AND CONFIGURATION OF ENTANGLING GEAR UNKNOWN.","SI","P6",1,"Y","Y"
NA,"CALIFORNIA SEA LION","U.S.",2018,8,1,"HOOK AND LINE FISHERY","SAN DIEGO","CA","NSI","FISHING HOOK EMBEDDED IN REAR LEFT FLIPPER. LINE EXTENDING FROM HOOK WRAPPED AROUND NATIONAL MARINE FISHERIES SERVICE TAG ON FRONT LEFT FLIPPER. TAG REMOVED DUE TO ENTANGLEMENT AND HOOK REMOVED. RETAGGED AND RELEASED ON SITE.","NSI","P5C",0,"N","N"
NA,"CALIFORNIA SEA LION","U.S.",2018,8,1,"HARASSMENT","MONTEREY","CA","SI","_HARASSMENT_MALNUTRITION, LEPTOSPIROSIS__PATIENT FOUND LETHARGIC, UNRESPONSIVE, AND IN A BAD LOCATION. REPORTED THAT THE PATIENT WAS SHOT BY A PAINTBALL GUN AND A PASSERBY WAS FLICKING CIGARETTES AT PATIENT._LEPTOSPIROSIS_","SI","P9",1,"N","Y"
NA,"CALIFORNIA SEA LION","U.S.",2018,8,2,"GILLNET FISHERY","SAN FRANCISCO","CA","DEAD","SCAR AROUND NECK FROM PREVIOUS ENTANGLEMENT. NO MONOFILAMENT PRESENT WHEN SCAR WAS EXAMINED.","DEAD","NA",1,"Y","Y"
NA,"CALIFORNIA SEA LION","U.S.",2018,8,2,"HOOK AND LINE FISHERY","SANTA CRUZ","CA","SI","EMACIATED AND LETHARGIC ANIMAL FOUND WITH HOOK IN THE MOUTH AND IN THE HIND FLIPPER.","SI","P5A",1,"N","Y"
NA,"CALIFORNIA SEA LION","U.S.",2018,8,5,"MARINE DEBRIS","SAN LUIS OBISPO","CA","SI","PATIENT WAS FOUND WITH ENTANGLEMENT AROUND NECK, POTENTIALLY A PACKING STRAP/ ZIP TIE. PATIENT WAS NOTED TO BE LETHARGIC AND DRINKING FROM TIDEPOOLS WITH PEOPLE AND DOGS PRESENT.","SI","P8A",1,"N","Y"
NA,"CALIFORNIA SEA LION","U.S.",2018,8,6,"CATCH SHARES BOTTOM TRAWL","OFFSHORE","CA","DEAD","OBSERVER PROGRAM","DEAD","NA",1,"Y","Y"
NA,"CALIFORNIA SEA LION","U.S.",2018,8,9,"LIMITED ENTRY SABLEFISH HOOK AND LINE","OFFSHORE","CA","DEAD","OBSERVER PROGRAM","DEAD","NA",1,"Y","Y"
NA,"CALIFORNIA SEA LION","U.S.",2018,8,10,"UNIDENTIFIED FISHERY INTERACTION","SANTA CRUZ","CA","SI","MALNOURISHED ANIMAL FOUND WITH LARGE ENTANGLEMENT SCAR AROUND NECK.","SI","P8A",1,"Y","Y"
NA,"CALIFORNIA SEA LION","U.S.",2018,8,11,"UNIDENTIFIED FISHERY INTERACTION","SAN LUIS OBISPO","CA","SI","MALNOURISED ANIMAL WITH ENTANGLEMENT WOUND ON NECK.","SI","P8A",1,"Y","Y"
NA,"CALIFORNIA SEA LION","U.S.",2018,8,14,"SHOOTING","MENDOCINO","CA","DEAD","BULLET HOLE IN SIDE OF ANIMAL AND ASSOCIATED INJURIES TO INTERNAL ORGANS.","DEAD","NA",1,"N","Y"
NA,"CALIFORNIA SEA LION","U.S.",2018,8,15,"SHOOTING","SAN DIEGO","CA","SI","COMATOSE, FOAMING AT THE MOUTH. GOOD WEIGHT AND BODY CONDITION. REPORTED BY LIFEGUARDS THAT SHE CAME ONTO THE BEACH AT 7PM ON 8/14/2018. RESCUED AT 9AM ON 8/15/2018. BULLET FOUND IN SKULL ON X-RAY.","DEAD","NA",1,"N","Y"
NA,"CALIFORNIA SEA LION","U.S.",2018,8,15,"OPEN ACCESS CA HALIBUT BOTTOM TRAWL","OFFSHORE","CA","DEAD","OBSERVER PROGRAM","DEAD","NA",1,"Y","Y"
NA,"CALIFORNIA SEA LION","U.S.",2018,8,18,"HOOK AND LINE FISHERY","SANTA BARBARA","CA","SI","SEA LION ENTANGLED IN LINE SEDATED AND DISENTANGLED. NO FURTHER DETAILS.","NSI","P7B",0,"N","N"
NA,"CALIFORNIA SEA LION","U.S.",2018,8,20,"SCIENTIFIC RESEARCH","CLATSOP","OR","ALIVE","SUBADULT MALE DIED WHILE ON THE CLOSED FLOATING CAGE TRAP DUE TO THE AGGRESSIVE BEHAVIOR OF THE 5 OTHER ADULT AND SUBADULT MALES ON THE CAGE TRAP. NECROPSY FINDINGS CONFIRMED THAT THE ANIMAL WAS IN GOOD BODY CONDITION AND THAT IT HAD SUFFERED TRAUMATIC INJURIES INCLUDING BITE WOUNDS WHICH CAUSED SUBSTANTIAL HEMORRHAGE IN MULTIPLE PARTS OF HIS BODY, BUT MOSTLY AROUND THE HEAD. AS DESCRIBED IN OUR INCIDENT REPORT, IN THE FUTURE WE WILL NO LONGER KEEP ANIMALS IN THE FLOATING CAGE TRAP WHILE IT IS CLOSED.","DEAD","NA",1,"N","Y"
NA,"CALIFORNIA SEA LION","U.S.",2018,8,21,"LIMITED ENTRY SABLEFISH HOOK AND LINE","OFFSHORE","OR","NSI","DETERRENCE USED TO SCARE OFF 5 SEA LIONS FEEDING ON CATCH. NO INJURIES REPORTED. OBSERVER PROGRAM","NSI","P9",0,"N","N"
NA,"CALIFORNIA SEA LION","U.S.",2018,8,24,"HOOK AND LINE FISHERY","SAN DIEGO","CA","SI","MONOFILAMENT LINE WRAPPED AROUND NECK. LINE REMOVED AND ANIMAL RELEASED ON SITE.","NSI","P7B",0,"N","N"
NA,"CALIFORNIA SEA LION","U.S.",2018,8,24,"MARINE DEBRIS","SAN DIEGO","CA","SI","THIN ROPE EMBEDDED AROUND NECK. ROPE WAS REMOVED AND ANIMAL RELEASED ON SITE. GOOD BODY CONDITION.","NSI","P7B",0,"N","N"
NA,"CALIFORNIA SEA LION","U.S.",2018,8,24,"LIMITED ENTRY SABLEFISH HOOK AND LINE","OFFSHORE","CA","DEAD","OBSERVER PROGRAM","DEAD","NA",1,"Y","Y"
NA,"CALIFORNIA SEA LION","U.S.",2018,8,31,"SHOOTING","LANE","OR","DEAD","HOLE IN RIGHT ABDOMEN APPEARS TO BE A BULLET EXIT WOUND; END OF RIGHT FRONT FLIPPER APPEARS TORN AS IF SHOT OFF; TOP OF HEAD ""SCALPED""; SKULL EXPOSED TO BARE BONE.","DEAD","NA",1,"N","Y"
NA,"CALIFORNIA SEA LION","U.S.",2018,9,4,"SHOOTING","LOS ANGELES","CA","NSI","SHOT WITH PAINT BALL GUN. NO DETAILS ON ANIMAL CONDITION.","NSI","P9",0,"N","N"
NA,"CALIFORNIA SEA LION","U.S.",2018,9,8,"HOOK AND LINE FISHERY","SANTA CRUZ","CA","SI","PATIENT NOTED TO HAVE FISHING NET HANGING OUT OF MOUTH WITH A HOOK EMBEDDED IN THE MOUTH. THE PATIENT WAS ALSO LETHARGIC, EMACIATED, AND UNRESPONSIVE AT THE TIME OF RESCUE. OUTCOME UNKNOWN.","SI","P5A",1,"N","Y"
NA,"CALIFORNIA SEA LION","U.S.",2018,9,10,"GILLNET FISHERY","SAN MATEO","CA","DEAD","ENTANGLED AROUND THE NECK. SKULL, VIBRISSAE, BACULUM AND ENTANGLEMENT COLLECTED FOR CAS ARCHIVES.","DEAD","NA",1,"Y","Y"
NA,"CALIFORNIA SEA LION","U.S.",2018,9,11,"GILLNET FISHERY","SAN LUIS OBISPO","CA","SI","PATIENT FOUND WITH MONOFILAMENT NETTING AROUND NECK CUTTING INTO THE SKIN, BODY CONDITION WAS NOTED TO BE GOOD AND THE PATIENT WAS ALERT AND ACTIVE. PEOPLE WERE HARASSING THE PATIENT ON THE BEACH. OUTCOME UNKNOWN.","SI","P8A",1,"Y","Y"
NA,"CALIFORNIA SEA LION","U.S.",2018,9,14,"GILLNET FISHERY","VENTURA","CA","SI","ON BOAT DOCK IN CHANNEL ISLANDS HARBOR WITH GILLNET AROUND NECK. SEDATED REMOTELY, REMOVED GILLNET AND RELEASED IMMEDIATELY FOLLOWING DISENTANGLEMENT.","NSI","P7B",0,"Y","N"
NA,"CALIFORNIA SEA LION","U.S.",2018,9,15,"HOOK AND LINE FISHERY","SANTA CRUZ","CA","SI","MANOURISHED PATIENT FOUND WITH FISH HOOK AND CLEAR LINE COMING OUT OF MOUTH. OUTCOME UNKNOWN.","SI","P5A",1,"N","Y"
NA,"CALIFORNIA SEA LION","U.S.",2018,9,25,"SHOOTING","KING","WA","DEAD","RADIOGRAPH CONFIRMED SEA LION WAS SHOT. THREE PROJECTILES RECOVERED.","DEAD","NA",1,"N","Y"
NA,"CALIFORNIA SEA LION","U.S.",2018,10,1,"HOOK AND LINE FISHERY","MONTEREY","CA","SI","ANIMAL FOUND WITH GREEN MONOFILAMENT NETTING EMBEDDED IN TISSUE AROUND NECK. OUTCOME UNKNOWN.","SI","P8A",1,"N","Y"
NA,"CALIFORNIA SEA LION","U.S.",2018,10,3,"CATCH SHARES HOOK AND LINE","OFFSHORE","OR","SI","ANIMAL BROKE LINE AND HAD TRAILING GEAR OF UNKNOWN LENGTH. OBSERVER PROGRAM","SI","P6",1,"Y","Y"
NA,"CALIFORNIA SEA LION","U.S.",2018,10,4,"MS CATCHER VESSELS MIDWATER TRAWL","OFFSHORE","OR","DEAD","OBSERVER PROGRAM","DEAD","NA",1,"Y","Y"
NA,"CALIFORNIA SEA LION","U.S.",2018,10,7,"CATCHER PROCESSOR MIDWATER TRAWL","OFFSHORE","OR","DEAD","OBSERVER PROGRAM","DEAD","NA",1,"Y","Y"
NA,"CALIFORNIA SEA LION","U.S.",2018,10,8,"HOOK AND LINE FISHERY","LOS ANGELES","CA","SI","MALNOURISHED ANIMAL WITH HOOK AND LINE FISHERY INTERACTION TREATED AND RELEASED FROM REHAB FACILITY.","NSI","P5C",0,"N","N"
NA,"CALIFORNIA SEA LION","U.S.",2018,10,12,"HOOK AND LINE FISHERY","SAN DIEGO","CA","SI","LETHARGIC ANIMAL HAD LARGE GAFF HOOK IN RIGHT UPPER LIP. GAFF WAS REMOVED. WAS ABLE TO USE REAR FLIPPERS. RELEASED ON SITE. OUTCOME UNKNOWN.","SI","P9",1,"N","Y"
NA,"CALIFORNIA SEA LION","U.S.",2018,10,12,"CATCH SHARES HOOK AND LINE","OFFSHORE","OR","NSI","DETERRENCE USED TO SCARE OFF 5 SEA LIONS FEEDING ON CATCH. NO INJURIES REPORTED. OBSERVER PROGRAM","NSI","P9",0,"N","N"
NA,"CALIFORNIA SEA LION","U.S.",2018,10,15,"HOOK AND LINE FISHERY","LOS ANGELES","CA","SI","ANIMAL WITH LEFT FRONT FLIPPER FRACTURE DESCRIBED AS HAVING INTERACTED WITH HOOK AND LINE FISHERY. NO FURTHER DETAILS.","SI","P10",1,"N","Y"
NA,"CALIFORNIA SEA LION","U.S.",2018,10,16,"MARINE DEBRIS","SAN MATEO","CA","SI","PATIENT FOUND WITH A BLACK, BELT-LIKE ENTANGLEMENT AROUND THE LOWER NECK/ CHEST REGION. ENTANGLEMENT WAS SEVERELY CUTTING INTO THE PATIENT. ANIMAL WAS EUTHANIZED.","DEAD","NA",1,"N","Y"
"DEAD","CALIFORNIA SEA LION","U.S.",2018,10,16,"SCIENTIFIC RESEARCH","ANO NUEVO ISLAND","CA","ALIVE","THE ANIMAL DIED DURING ANESTHESIA AND ALTHOUGH THERE HAD BEEN NO OBVIOUS SIGNS OF ILLNESS DURING CAPTURE, RESTRAINT AND ANESTHETIC INDUCTION, DURING ANESTHESIA RESPIRATORY EFFORT APPEARED ABNORMAL AND POST-MORTEM EVALUATION REVEALED SIGNIFICANT DISEASE (PYOTHORAX THAT WOULD HAVE BEEN FATAL).","DEAD","NA",1,"N","Y"
NA,"CALIFORNIA SEA LION","U.S.",2018,10,19,"MS CATCHER VESSELS MIDWATER TRAWL","OFFSHORE","CA","DEAD","OBSERVER PROGRAM","DEAD","NA",1,"Y","Y"
NA,"CALIFORNIA SEA LION","U.S.",2018,10,25,"AUTHORIZED MMPA SEC. 120 REMOVAL","COLUMBIA RIVER","WA","ALIVE","REMOVAL OF ANIMAL PREYING ON ENDANGERED SALMON IN COLUMBIA RIVER. AUTHORIZED UNDER MMPA SECTION 120. ANIMAL KILLED BY LETHAL INJECTION.","DEAD","NA",1,"N","Y"
NA,"CALIFORNIA SEA LION","U.S.",2018,10,26,"MARINE DEBRIS","SAN DIEGO","CA","SI","SWIM GOGGLES STUCK AROUND NECK OF ANIMAL. GOGGLES REMOVED AND ANIMAL RELEASED ON SITE. NO DETAILS ON SEVERITY OF INJURY.","NSI","P7B",0,"N","N"
NA,"CALIFORNIA SEA LION","U.S.",2018,10,27,"HOOK AND LINE FISHERY","MONTEREY","CA","DEAD","PATIENT FOUND WITH A NECK ENTANGLEMENT SCAR AND FISH HOOK IN SHOULDER, BUT FRESHLY DEAD AT THE TIME OF ARRIVAL.","DEAD","NA",1,"N","Y"
NA,"CALIFORNIA SEA LION","U.S.",2018,10,27,"CATCHER PROCESSOR MIDWATER TRAWL","OFFSHORE","OR","DEAD","OBSERVER PROGRAM","DEAD","NA",1,"Y","Y"
NA,"CALIFORNIA SEA LION","U.S.",2018,10,29,"CATCHER PROCESSOR MIDWATER TRAWL","OFFSHORE","OR","DEAD","OBSERVER PROGRAM","DEAD","NA",1,"Y","Y"
NA,"CALIFORNIA SEA LION","U.S.",2018,10,29,"CATCHER PROCESSOR MIDWATER TRAWL","OFFSHORE","OR","DEAD","OBSERVER PROGRAM","DEAD","NA",1,"Y","Y"
NA,"CALIFORNIA SEA LION","U.S.",2018,10,31,"UNIDENTIFIED FISHERY INTERACTION","MENDOCINO","CA","SI","PATIENT FOUND WITH AN BLACK FISHING LINE ENTANGLED AROUND NECK. ANIMAL WAS ALSO LETHARGIC AND MODERATELY UNDERWEIGHT WITH CONFOUNDING LEPTOSPIROSIS AND SEPTICEMIA.","SI","P8A",1,"Y","Y"
NA,"CALIFORNIA SEA LION","U.S.",2018,10,31,"CATCHER PROCESSOR MIDWATER TRAWL","OFFSHORE","OR","DEAD","OBSERVER PROGRAM","DEAD","NA",1,"Y","Y"
NA,"CALIFORNIA SEA LION","U.S.",2018,11,5,"CATCH SHARES BOTTOM TRAWL","OFFSHORE","OR","NSI","ANIMAL ENTANGLED IN NET, BROUGHT ON DECK AND ANIMAL EXITED VESSEL UNDER ITS OWN POWER. OBSERVER PROGRAM.","NSI","P4",0,"N","N"
NA,"CALIFORNIA SEA LION","U.S.",2018,11,7,"SHOOTING","SANTA CRUZ","CA","DEAD","ANIMAL WITH MULTIPLE GUNSHOT PELLETS IN HEAD FOUND DURING NECROPSY.","DEAD","NA",1,"N","Y"
NA,"CALIFORNIA SEA LION","U.S.",2018,11,7,"SHOOTING","KING","WA","DEAD","CARCASS HAD PUNCTURE WOUNDS AND GASH ON HEAD.  STOMACH WAS FULL.  X-RAY REVEALED PROJECTILES.","DEAD","NA",1,"N","Y"
NA,"CALIFORNIA SEA LION","U.S.",2018,11,8,"GILLNET FISHERY","KING","WA","DEAD","VISUAL EXAMINATION SHOWED THE HEAD HAD BEEN CUT OFF; NO OTHER INJURIES SEEN. EXAMINED BY CASEY MCLEAN, ROBIN LINDSEY.__","DEAD","NA",1,"Y","Y"
NA,"CALIFORNIA SEA LION","U.S.",2018,11,11,"SHOOTING","KITSAP","WA","DEAD","TRACKING WOUNDS WERE IDENTIFIED FROM THE INSIDE OUT FROM THE ABDOMINAL CAVITY AND ONE FROM THE THORACIC CAVITY. ABDOMINAL CAVITY FULL OF FREE BLOOD. ENTRY OF SHOT THROUGH RIGHT SIDE THORACIC CAVITY- TRACKING WOUND BETWEEN RIBS 5 AND 6; RECOVERED SHOT INSIDE PERICARDIAL SAC; CLOTTED BLOOD. TRACKING WOUND INTO ABDOMINAL CAVITY. #1 SHOT RECOVERED FROM PERICARDIAL SAC. #2 RECOVERED FROM RIGHT C1 VERTEBRAE MUSCLE WITH TRACKING HEMORRHAGE. #3 FOUND IN BLUBBER ON DORSAL LEFT SIDE NECK. JUSTIFICATION: RECOVERED SHOT PELLETS FROM PERICARDIUM, AND AROUND VERTEBRA C1-3, EVIDENCE FOR TRACKING INTO ABDOMINAL CAVITY AS WELL. SIGNIFICANT AMOUNT BLOOD AND BLOT IN ABDOMEN AND THORACIC CAVITY. THIS IS THE APPARENT CAUSE THE DEATH OF THIS SEA LION.__","DEAD","NA",1,"N","Y"
NA,"CALIFORNIA SEA LION","U.S.",2018,11,13,"SHOOTING","KING","WA","DEAD","3/4 INCH DIAMETER PUNCTURE SEEN ON BACK AND NUMEROUS SMALL PUNCTURE WOUNDS ON LEFT SIDE AND FORE FLIPPER. SHOT PELLETS RECOVERED FROM BODY ON NECROPSY.","DEAD","NA",1,"N","Y"
NA,"CALIFORNIA SEA LION","U.S.",2018,11,14,"SHOOTING","KITSAP","WA","DEAD","X-RAY SHOWED THREE TYPES OF PROJECTILE IN HEAD AND NECK. SMALL SHOT AND ON PROJECTILE FROM OLD INJURIES. NOT ABLE TO RECOVER PROJECTILE NEAR C2 VERTEBRAE. PROJECTILE RECOVERED FROM LEFT LUNG. MULTIPLE PERFORATIONS IN COLON AND SMALL INTESTINE- 7 VISUALIZED.  BASED ON THE TRACKING HOLES INTO THORAX AND LOWER ABDOMEN AS WELL AS THE EXTENSIVE HEMORRHAGE IN INTO BOTH CAVITY, THE CAUSE OF DEATH IS APPARENT.","DEAD","NA",1,"N","Y"
NA,"CALIFORNIA SEA LION","U.S.",2018,11,14,"SHOOTING","KING","WA","DEAD","SKULL AND NECK RADIOGRAPH CONFIRM THREE DIFFERENT TYPES OF PROJECTILES IN HEAD AND NECK.","DEAD","NA",1,"N","Y"
NA,"CALIFORNIA SEA LION","U.S.",2018,11,16,"CATCH SHARES BOTTOM TRAWL","OFFSHORE","OR","NSI","ANIMAL ENTANGLED IN NET, BROUGHT ON DECK AND ANIMAL EXITED VESSEL UNDER ITS OWN POWER. OBSERVER PROGRAM.","NSI","P4",0,"N","N"
NA,"CALIFORNIA SEA LION","U.S.",2018,11,16,"CATCH SHARES BOTTOM TRAWL","OFFSHORE","OR","NSI","ANIMAL ENTANGLED IN NET, BROUGHT ON DECK AND ANIMAL EXITED VESSEL UNDER ITS OWN POWER. OBSERVER PROGRAM.","NSI","P4",0,"N","N"
NA,"CALIFORNIA SEA LION","U.S.",2018,11,17,"SHOOTING","SAN DIEGO","CA","DEAD","BULLETS WERE FOUND ON X-RAY, ONE BULLET AT THE BASE OF THE SKULL AND ONE BULLET ABOVE THE SHOULDER.","DEAD","NA",1,"N","Y"
NA,"CALIFORNIA SEA LION","U.S.",2018,11,18,"CA SWORDFISH DRIFT GILLNET FISHERY","OFFSHORE","CA","DEAD","OBSERVER PROGRAM","DEAD","NA",1,"Y","Y"
NA,"CALIFORNIA SEA LION","U.S.",2018,11,20,"CA SWORDFISH DRIFT GILLNET FISHERY","OFFSHORE","CA","DEAD","OBSERVER PROGRAM","DEAD","NA",1,"Y","Y"
NA,"CALIFORNIA SEA LION","U.S.",2018,11,22,"SHOOTING","KING","WA","DEAD","CARCASS FOUND FLOATING AND SECURED TO DOCK WITH ROPE. DUE TO MULTIPLE TRACKING WOUNDS BASED ON EXTERNAL EXAM, CAUSE OF DEATH ATTRIBUTED TO SHOOTING.","DEAD","NA",1,"N","Y"
