"Outcome","Species","Stock.or.Area","Year","Month","Day","Interaction.Type","County.Locale","STATE","Initial.Injury.Assessment","Comments","Final.Injury.Assessment","SI.Criteria.Supporting.Assessment","MSI.Value","COUNT.AGAINST.LOF","COUNT.AGAINST.PBR"
NA,"CALIFORNIA SEA LION","U.S.",2017,6,23,"SHOOTING","LOS ANGELES","CA","SI","HUMAN INTERACTION WITH GUNSHOT; SPINAL PERFORATION BETWEEN APPARENT ENTRY WOUND AND BULLET. EUTHANIZED IN REHAB FACILITY.","DEAD","NA",1,"N","Y"
NA,"CALIFORNIA SEA LION","U.S.",2017,6,24,"MARINE DEBRIS","MONTEREY","CA","SI","MALNOURISHED ANIMAL WITH GREEN NYLON ROPE AROUND NECK, BUT NOT EMBEDDED IN TISSUE. EUTHANIZED IN REHAB DUE TO RENAL FAILURE.","DEAD","NA",1,"N","Y"
NA,"CALIFORNIA SEA LION","U.S.",2017,7,1,"HOOK AND LINE FISHERY","SAN DIEGO","CA","SI","ANIMAL WAS ENTANGLED IN FISHING LINE WITH ONE LARGE HOOK IN HIS NECK AND ONE LARGE HOOK IN HIS LOWER JAW. EXCELLENT BODY CONDITION. TREATED IN REHAB FACILITY AND RELEASED.","NSI","P5C",0,"N","N"
NA,"CALIFORNIA SEA LION","U.S.",2017,7,6,"OPEN ACCESS CA HALIBUT BOTTOM TRAWL","OFFSHORE","CA","DEAD","OBSERVER PROGRAM","DEAD","NA",1,"Y","Y"
NA,"CALIFORNIA SEA LION","U.S.",2017,7,7,"HOOK AND LINE FISHERY","SANTA BARBARA","CA","SI","TWO FISH HOOKS REMOVED FROM MOUTH OF ANIMAL. TREATED AND RELEASED FROM REHAB FACILITY.","NSI","P5C",0,"N","N"
NA,"CALIFORNIA SEA LION","U.S.",2017,7,8,"HOOK AND LINE FISHERY","SAN LUIS OBISPO","CA","SI","MALNOURISHED ANIMAL WITH MONOFILAMENT LINE ENTANGLED AROUND THE HEAD AND EARS.","SI","P8A",1,"N","Y"
NA,"CALIFORNIA SEA LION","U.S.",2017,7,18,"HOOK AND LINE FISHERY","SAN DIEGO","CA","SI","ANIMAL WITH MONOFILAMENT LINE WRAPPED AROUND HIS NECK ABOUT 5 CENTIMETERS FROM HIS FOREFLIPPERS, CAUSING LACERATIONS. TREATED AND RELEASED FROM REHAB FACILITY.","NSI","P7B",0,"N","N"
NA,"CALIFORNIA SEA LION","U.S.",2017,7,19,"MARINE DEBRIS","LOS ANGELES","CA","SI","CIRCUMFERENTIAL WOUND AROUND NECK. ENTANGLING MATERIAL UNKNOWN. TREATED AND RELEASED FROM REHAB FACILITY.","NSI","P7B",0,"N","N"
NA,"CALIFORNIA SEA LION","U.S.",2017,7,26,"HOOK AND LINE FISHERY","SAN MATEO","CA","SI","MALNOURISHED ANIMAL WITH FISHING HOOK EMBEDDED IN MAXILLARY BUCCAL MUCOSA. EUTHANIZED IN REHAB FACILITY.","DEAD","NA",1,"N","Y"
NA,"CALIFORNIA SEA LION","U.S.",2017,7,26,"HOOK AND LINE FISHERY","SANTA CRUZ","CA","SI","ONE TO TWO-INCH FISH HOOK WITH RED/YELLOW FEATHERS FOUND IN PYLORIC REGION OF STOMACH.","DEAD","NA",1,"N","Y"
NA,"CALIFORNIA SEA LION","U.S.",2017,8,8,"SHOOTING","SAN MATEO","CA","SI","GUNSHOT TRAUMA TO JAW. EUTHANIZED AT REHAB FACILITY.","DEAD","NA",1,"N","Y"
NA,"CALIFORNIA SEA LION","U.S.",2017,8,8,"SHOOTING","SAN DIEGO","CA","DEAD","FRESH DEAD ANIMAL WITH ENTANGLEMENT INJURY AROUND NECK AND CONFIRMED (VIA X-RAY) BULLET AND SEVERE SKULL FRACTURES.","DEAD","NA",1,"N","Y"
NA,"CALIFORNIA SEA LION","U.S.",2017,8,8,"GILLNET FISHERY","SAN DIEGO","CA","DEAD","FISHERY INTERACTION INDICATED BY LINEAR ABRASIONS AROUND BODY.","DEAD","NA",1,"Y","Y"
NA,"CALIFORNIA SEA LION","U.S.",2017,8,11,"HOOK AND LINE FISHERY","LOS ANGELES","CA","SI","FISH HOOK IN LIP. TREATED AND RELEASED FROM REHAB FACILITY.","NSI","P5C",0,"N","N"
NA,"CALIFORNIA SEA LION","U.S.",2017,8,15,"HOOK AND LINE FISHERY","MONTEREY","CA","SI","EMACIATED, ALERT BUT NOT ACTIVE, FISH HOOK AND LINE FELL OUT OF CORNER OF MOUTH DURING RESCUE. TREATED AT REHAB FACILITY AND RELEASED.","NSI","P5C",0,"N","N"
NA,"CALIFORNIA SEA LION","U.S.",2017,8,15,"OPEN ACCESS CA HALIBUT BOTTOM TRAWL","OFFSHORE","CA","DEAD","OBSERVER PROGRAM","DEAD","NA",1,"Y","Y"
NA,"CALIFORNIA SEA LION","U.S.",2017,8,18,"VESSEL STRIKE","SAN DIEGO","CA","DEAD","ANIMAL REPORTED WITH PROPELLER WOUNDS UNDERNEATH A DOCK.","DEAD","NA",1,"N","Y"
NA,"CALIFORNIA SEA LION","U.S.",2017,8,18,"SCIENTIFIC RESEARCH","SAN DIEGO","CA","DEAD","ANIMAL REMOTELY SEDATED AND DROWNED.","DEAD","NA",1,"N","Y"
NA,"CALIFORNIA SEA LION","U.S.",2017,8,23,"LIMITED ENTRY SABLEFISH HOOK AND LINE","OFFSHORE","OR","NSI","DETERRENCE USED TO SCARE OFF 5 SEA LIONS FEEDING ON CATCH. NO INJURIES REPORTED. OBSERVER PROGRAM","NSI","P9",0,"N","N"
NA,"CALIFORNIA SEA LION","U.S.",2017,8,23,"LIMITED ENTRY SABLEFISH HOOK AND LINE","OFFSHORE","OR","NSI","DETERRENCE USED TO SCARE OFF 5 SEA LIONS FEEDING ON CATCH. NO INJURIES REPORTED. OBSERVER PROGRAM","NSI","P9",0,"N","N"
NA,"CALIFORNIA SEA LION","U.S.",2017,8,23,"LIMITED ENTRY SABLEFISH HOOK AND LINE","OFFSHORE","OR","NSI","DETERRENCE USED TO SCARE OFF 5 SEA LIONS FEEDING ON CATCH. NO INJURIES REPORTED. OBSERVER PROGRAM","NSI","P9",0,"N","N"
NA,"CALIFORNIA SEA LION","U.S.",2017,8,23,"LIMITED ENTRY SABLEFISH HOOK AND LINE","OFFSHORE","OR","NSI","DETERRENCE USED TO SCARE OFF 5 SEA LIONS FEEDING ON CATCH. NO INJURIES REPORTED. OBSERVER PROGRAM","NSI","P9",0,"N","N"
NA,"CALIFORNIA SEA LION","U.S.",2017,8,23,"LIMITED ENTRY SABLEFISH HOOK AND LINE","OFFSHORE","OR","NSI","DETERRENCE USED TO SCARE OFF 5 SEA LIONS FEEDING ON CATCH. NO INJURIES REPORTED. OBSERVER PROGRAM","NSI","P9",0,"N","N"
NA,"CALIFORNIA SEA LION","U.S.",2017,9,3,"HOOK AND LINE FISHERY","SAN DIEGO","CA","SI","HEALTHY ANIMAL WITH MONOFILAMENT LINE WRAPPED AROUND NECK, CUTTING INTO ANIMAL APPROXIMATELY 1-INCH DEEP. 3 FEET OF TRAILING LINE. TREATED AT REHAB FACILITY AND RELEASED.","NSI","P7B",0,"N","N"
NA,"CALIFORNIA SEA LION","U.S.",2017,9,8,"CATCHER PROCESSOR MIDWATER TRAWL","OFFSHORE","OR","DEAD","OBSERVER PROGRAM","DEAD","NA",1,"Y","Y"
NA,"CALIFORNIA SEA LION","U.S.",2017,9,12,"HOOK AND LINE FISHERY","LOS ANGELES","CA","SI","FISH HOOK IN STOMACH. EUTHANIZED AT REHAB FACILITY.","DEAD","NA",1,"N","Y"
NA,"CALIFORNIA SEA LION","U.S.",2017,9,17,"VESSEL STRIKE","VENTURA","CA","DEAD","CARCASS NEAR ANACAPA ISLAND WITH EVIDENCE OF A PROPELLER STRIKE.","DEAD","NA",1,"N","Y"
NA,"CALIFORNIA SEA LION","U.S.",2017,9,17,"CATCHER PROCESSOR MIDWATER TRAWL","OFFSHORE","OR","DEAD","OBSERVER PROGRAM","DEAD","NA",1,"Y","Y"
NA,"CALIFORNIA SEA LION","U.S.",2017,9,20,"SHOOTING","LOS ANGELES","CA","SI","LIVE ANIMAL BROUGHT TO REHAB CENTER WHERE RADIOGRAPHIC EVIDENCE INDICATED A BULLET. EUTHANIZED IN REHAB FACILITY.","DEAD","NA",1,"N","Y"
NA,"CALIFORNIA SEA LION","U.S.",2017,9,22,"HOOK AND LINE FISHERY","SANTA BARBARA","CA","SI","MONOFILAMENT LINE AROUND NECK. ANIMAL DIED IN REHAB FACILITY.","DEAD","NA",1,"N","Y"
NA,"CALIFORNIA SEA LION","U.S.",2017,9,22,"HOOK AND LINE FISHERY","KITSAP","WA","SI","LURE FLASHER COMING OUT OF MOUTH.","SI","P2",1,"N","Y"
NA,"CALIFORNIA SEA LION","U.S.",2017,9,28,"UNIDENTIFIED FISHERY INTERACTION","SAN DIEGO","CA","DEAD","0.3 CM WIDE TAN/YELLOW ROPE WRAPPED TWICE AROUND IT'S NECK, CREATING A SEVERE CIRCUMFERENTIAL LACERATION EXTENDING INTO MUSCLE LAYER, WITH ASSOCIATED POOL OF BLOOD UNDERNEATH VENTRAL SIDE OF LACERATION","DEAD","NA",1,"Y","Y"
NA,"CALIFORNIA SEA LION","U.S.",2017,9,28,"MS CATCHER VESSELS MIDWATER TRAWL","OFFSHORE","OR","DEAD","OBSERVER PROGRAM","DEAD","NA",1,"Y","Y"
NA,"CALIFORNIA SEA LION","U.S.",2017,9,29,"HOOK AND LINE FISHERY","LOS ANGELES","CA","SI","RECORDS INDICATE ANIMAL DIED ON ITS WAY TO REHAB FACILITY WITH A HOOK AND LINE FISHERY INJURY.","DEAD","NA",1,"N","Y"
NA,"CALIFORNIA SEA LION","U.S.",2017,9,29,"MS CATCHER VESSELS MIDWATER TRAWL","OFFSHORE","OR","DEAD","OBSERVER PROGRAM","DEAD","NA",1,"Y","Y"
NA,"CALIFORNIA SEA LION","U.S.",2017,10,1,"HOOK AND LINE FISHERY","MARIN","CA","SI","DETAILS LACKING, BUT A SEA LION WITH A HOOK AND LINE INJURY WAS TREATED AT A REHAB FACILITY AND RELEASED.","NSI","P5C",0,"N","N"
NA,"CALIFORNIA SEA LION","U.S.",2017,10,4,"MS CATCHER VESSELS MIDWATER TRAWL","OFFSHORE","OR","DEAD","OBSERVER PROGRAM","DEAD","NA",1,"Y","Y"
NA,"CALIFORNIA SEA LION","U.S.",2017,10,5,"CATCH SHARES BOTTOM TRAWL","OFFSHORE","CA","DEAD","OBSERVER PROGRAM","DEAD","NA",1,"Y","Y"
NA,"CALIFORNIA SEA LION","U.S.",2017,10,6,"SHOOTING","SAN DIEGO","CA","SI","ANIMAL WITH GUNSHOT WOUND EUTHANIZED AT REHAB FACILITY.","DEAD","NA",1,"N","Y"
NA,"CALIFORNIA SEA LION","U.S.",2017,10,9,"MS CATCHER VESSELS MIDWATER TRAWL","OFFSHORE","OR","DEAD","OBSERVER PROGRAM","DEAD","NA",1,"Y","Y"
NA,"CALIFORNIA SEA LION","U.S.",2017,10,12,"CATCHER PROCESSOR MIDWATER TRAWL","OFFSHORE","OR","DEAD","OBSERVER PROGRAM","DEAD","NA",1,"Y","Y"
NA,"CALIFORNIA SEA LION","U.S.",2017,10,13,"CATCHER PROCESSOR MIDWATER TRAWL","OFFSHORE","OR","DEAD","OBSERVER PROGRAM","DEAD","NA",1,"Y","Y"
NA,"CALIFORNIA SEA LION","U.S.",2017,10,14,"BLUNT FORCE TRAUMA","MONTEREY","CA","SI","ANIMAL DESCRIBED WITH INJURIES CONSISTENT WITH BEING CLUBBED TO DEATH WAS EUTHANIZED IN REHAB FACILITY","DEAD","NA",1,"N","Y"
NA,"CALIFORNIA SEA LION","U.S.",2017,10,16,"MS CATCHER VESSELS MIDWATER TRAWL","OFFSHORE","OR","DEAD","OBSERVER PROGRAM","DEAD","NA",1,"Y","Y"
NA,"CALIFORNIA SEA LION","U.S.",2017,10,20,"MS CATCHER VESSELS MIDWATER TRAWL","OFFSHORE","OR","DEAD","OBSERVER PROGRAM","DEAD","NA",1,"Y","Y"
NA,"CALIFORNIA SEA LION","U.S.",2017,10,23,"CATCHER PROCESSOR MIDWATER TRAWL","OFFSHORE","OR","DEAD","OBSERVER PROGRAM","DEAD","NA",1,"Y","Y"
NA,"CALIFORNIA SEA LION","U.S.",2017,10,23,"MS CATCHER VESSELS MIDWATER TRAWL","OFFSHORE","OR","DEAD","OBSERVER PROGRAM","DEAD","NA",1,"Y","Y"
NA,"CALIFORNIA SEA LION","U.S.",2017,10,23,"MS CATCHER VESSELS MIDWATER TRAWL","OFFSHORE","OR","DEAD","OBSERVER PROGRAM","DEAD","NA",1,"Y","Y"
NA,"CALIFORNIA SEA LION","U.S.",2017,10,24,"MS CATCHER VESSELS MIDWATER TRAWL","OFFSHORE","OR","DEAD","OBSERVER PROGRAM","DEAD","NA",1,"Y","Y"
NA,"CALIFORNIA SEA LION","U.S.",2017,10,24,"MS CATCHER VESSELS MIDWATER TRAWL","OFFSHORE","OR","DEAD","OBSERVER PROGRAM","DEAD","NA",1,"Y","Y"
NA,"CALIFORNIA SEA LION","U.S.",2017,10,24,"MS CATCHER VESSELS MIDWATER TRAWL","OFFSHORE","OR","DEAD","OBSERVER PROGRAM","DEAD","NA",1,"Y","Y"
NA,"CALIFORNIA SEA LION","U.S.",2017,10,24,"MS CATCHER VESSELS MIDWATER TRAWL","OFFSHORE","OR","DEAD","OBSERVER PROGRAM","DEAD","NA",1,"Y","Y"
NA,"CALIFORNIA SEA LION","U.S.",2017,10,24,"MS CATCHER VESSELS MIDWATER TRAWL","OFFSHORE","OR","DEAD","OBSERVER PROGRAM","DEAD","NA",1,"Y","Y"
NA,"CALIFORNIA SEA LION","U.S.",2017,10,27,"MS CATCHER VESSELS MIDWATER TRAWL","OFFSHORE","OR","DEAD","OBSERVER PROGRAM","DEAD","NA",1,"Y","Y"
NA,"CALIFORNIA SEA LION","U.S.",2017,10,28,"SHOOTING","KITSAP","WA","DEAD","RADIOGRAPH SHOWED HALF A DOZEN PELLETS IN NECK. C1 AND C2 VERTEBRAE WERE FRACTURED. SEVERAL WERE RETRIEVED ON NECROPSY.","DEAD","NA",1,"N","Y"
NA,"CALIFORNIA SEA LION","U.S.",2017,10,31,"CATCHER PROCESSOR MIDWATER TRAWL","OFFSHORE","OR","NSI","ANIMAL ENTANGLED IN NET, BROUGHT ON DECK AND ANIMAL EXITED VESSEL UNDER ITS OWN POWER. OBSERVER PROGRAM.","NSI","P4",0,"N","N"
NA,"CALIFORNIA SEA LION","U.S.",2017,10,31,"CATCHER PROCESSOR MIDWATER TRAWL","OFFSHORE","OR","DEAD","OBSERVER PROGRAM","DEAD","NA",1,"Y","Y"
NA,"CALIFORNIA SEA LION","U.S.",2017,10,31,"CATCHER PROCESSOR MIDWATER TRAWL","OFFSHORE","OR","DEAD","OBSERVER PROGRAM","DEAD","NA",1,"Y","Y"
NA,"CALIFORNIA SEA LION","U.S.",2017,11,3,"UNIDENTIFIED FISHERY INTERACTION","SAN DIEGO","CA","SI","ANIMAL OBSERVED WITH CIRCUMFERENTIAL FISHERY ENTANGLEMENT AROUND NECK. RESCUE ATTEMPT WAS MADE, ANIMAL DARTED DUE TO SIZE AND LOCATION, BUT NOT SEEN AGAIN.","SI","P8A",1,"Y","Y"
NA,"CALIFORNIA SEA LION","U.S.",2017,11,5,"CATCH SHARES BOTTOM TRAWL","OFFSHORE","OR","NSI","ANIMAL ENTANGLED IN NET, BROUGHT ON DECK AND ANIMAL EXITED VESSEL UNDER ITS OWN POWER. OBSERVER PROGRAM.","NSI","P4",0,"N","N"
NA,"CALIFORNIA SEA LION","U.S.",2017,11,6,"CATCHER PROCESSOR MIDWATER TRAWL","OFFSHORE","OR","DEAD","OBSERVER PROGRAM","DEAD","NA",1,"Y","Y"
NA,"CALIFORNIA SEA LION","U.S.",2017,11,6,"CATCHER PROCESSOR MIDWATER TRAWL","OFFSHORE","OR","DEAD","OBSERVER PROGRAM","DEAD","NA",1,"Y","Y"
NA,"CALIFORNIA SEA LION","U.S.",2017,11,6,"CATCHER PROCESSOR MIDWATER TRAWL","OFFSHORE","OR","DEAD","OBSERVER PROGRAM","DEAD","NA",1,"Y","Y"
NA,"CALIFORNIA SEA LION","U.S.",2017,11,6,"CATCHER PROCESSOR MIDWATER TRAWL","OFFSHORE","OR","DEAD","OBSERVER PROGRAM","DEAD","NA",1,"Y","Y"
NA,"CALIFORNIA SEA LION","U.S.",2017,11,6,"CATCHER PROCESSOR MIDWATER TRAWL","OFFSHORE","OR","DEAD","OBSERVER PROGRAM","DEAD","NA",1,"Y","Y"
NA,"CALIFORNIA SEA LION","U.S.",2017,11,6,"CATCHER PROCESSOR MIDWATER TRAWL","OFFSHORE","OR","DEAD","OBSERVER PROGRAM","DEAD","NA",1,"Y","Y"
NA,"CALIFORNIA SEA LION","U.S.",2017,11,6,"CATCHER PROCESSOR MIDWATER TRAWL","OFFSHORE","OR","DEAD","OBSERVER PROGRAM","DEAD","NA",1,"Y","Y"
NA,"CALIFORNIA SEA LION","U.S.",2017,11,6,"CATCHER PROCESSOR MIDWATER TRAWL","OFFSHORE","OR","DEAD","OBSERVER PROGRAM","DEAD","NA",1,"Y","Y"
NA,"CALIFORNIA SEA LION","U.S.",2017,11,6,"CATCHER PROCESSOR MIDWATER TRAWL","OFFSHORE","OR","DEAD","OBSERVER PROGRAM","DEAD","NA",1,"Y","Y"
NA,"CALIFORNIA SEA LION","U.S.",2017,11,8,"CATCHER PROCESSOR MIDWATER TRAWL","OFFSHORE","OR","DEAD","OBSERVER PROGRAM","DEAD","NA",1,"Y","Y"
NA,"CALIFORNIA SEA LION","U.S.",2017,11,8,"CATCHER PROCESSOR MIDWATER TRAWL","OFFSHORE","OR","DEAD","OBSERVER PROGRAM","DEAD","NA",1,"Y","Y"
NA,"CALIFORNIA SEA LION","U.S.",2017,11,9,"GILLNET FISHERY","LOS ANGELES","CA","SI","DETAILS LACKING ON AN ANIMAL DESCRIBED AS HAVING A GILLNET INJURY. TREATED AT REHAB FACILITY AND RELEASED.","NSI","P7B",0,"Y","N"
NA,"CALIFORNIA SEA LION","U.S.",2017,11,9,"CATCHER PROCESSOR MIDWATER TRAWL","OFFSHORE","OR","DEAD","OBSERVER PROGRAM","DEAD","NA",1,"Y","Y"
NA,"CALIFORNIA SEA LION","U.S.",2017,11,9,"CATCHER PROCESSOR MIDWATER TRAWL","OFFSHORE","OR","DEAD","OBSERVER PROGRAM","DEAD","NA",1,"Y","Y"
NA,"CALIFORNIA SEA LION","U.S.",2017,11,9,"CATCHER PROCESSOR MIDWATER TRAWL","OFFSHORE","OR","DEAD","OBSERVER PROGRAM","DEAD","NA",1,"Y","Y"
NA,"CALIFORNIA SEA LION","U.S.",2017,11,9,"CATCHER PROCESSOR MIDWATER TRAWL","OFFSHORE","OR","DEAD","OBSERVER PROGRAM","DEAD","NA",1,"Y","Y"
NA,"CALIFORNIA SEA LION","U.S.",2017,11,10,"SHOOTING","LANE","OR","DEAD","GUNSHOT WOUNDS ON RIGHT SIDE OF BODY; THROUGH FRONT FLIPPER, ENTRY AND EXIT WOUNDS THROUGH ABDOMEN.","DEAD","NA",1,"N","Y"
NA,"CALIFORNIA SEA LION","U.S.",2017,11,12,"CATCHER PROCESSOR MIDWATER TRAWL","OFFSHORE","OR","SI","ANIMAL ENTANGLED IN NET, BROUGHT ON DECK AND ANIMAL EXITED VESSEL UNDER ITS OWN POWER. OBSERVER PROGRAM.","NSI","P4",0,"Y","N"
NA,"CALIFORNIA SEA LION","U.S.",2017,11,18,"SHOOTING","CLATSOP","OR","DEAD","THE SNOUT WAS CUT OFF; OBVIOUS BULLET HOLE ON VENTRAL BODY BY FOREFLIPPER (POSSIBLE EXIT HOLE); THE SEA LION HAD EXCELLENT BODY CONDITION","DEAD","NA",1,"N","Y"
NA,"CALIFORNIA SEA LION","U.S.",2017,11,18,"SHOOTING","CLATSOP","OR","DEAD","TWO OBVIOUS BULLET HOLES IN THE ABDOMEN.","DEAD","NA",1,"N","Y"
NA,"CALIFORNIA SEA LION","U.S.",2017,11,25,"SHOOTING","LOS ANGELES","CA","SI","RADIOGRAPH SHOWED BULLET IN NECK. ANIMAL TREATED AND RELEASED FROM REHAB FACILITY.","NSI","NA",0,"N","N"
NA,"CALIFORNIA SEA LION","U.S.",2017,11,25,"CATCH SHARES BOTTOM TRAWL","OFFSHORE","OR","DEAD","OBSERVER PROGRAM","DEAD","NA",1,"Y","Y"
NA,"CALIFORNIA SEA LION","U.S.",2017,11,28,"SHOOTING","PACIFIC","WA","DEAD","ANIMAL WITH GOOD BODY CONDITION AND OBVIOUS BULLET ENTRY INJURY.","DEAD","NA",1,"N","Y"
NA,"CALIFORNIA SEA LION","U.S.",2017,11,29,"CA SWORDFISH DRIFT GILLNET FISHERY","OFFSHORE","CA","DEAD","OBSERVER PROGRAM","DEAD","NA",1,"Y","Y"
NA,"CALIFORNIA SEA LION","U.S.",2017,11,29,"RIDGEBACK PRAWN BOTTOM TRAWL","OFFSHORE","CA","NSI","ANIMAL ENTANGLED IN NET, BROUGHT ON DECK AND ANIMAL EXITED VESSEL UNDER ITS OWN POWER. OBSERVER PROGRAM.","NSI","P4",0,"N","N"
NA,"CALIFORNIA SEA LION","U.S.",2017,11,29,"CATCH SHARES BOTTOM TRAWL","OFFSHORE","OR","NSI","ANIMAL ENTANGLED IN NET, BROUGHT ON DECK AND ANIMAL EXITED VESSEL UNDER ITS OWN POWER. OBSERVER PROGRAM.","NSI","P4",0,"N","N"
NA,"CALIFORNIA SEA LION","U.S.",2017,12,1,"CA SWORDFISH DRIFT GILLNET FISHERY","OFFSHORE","CA","DEAD","MORTALITY SELF-REPORT FROM VESSEL OPERATOR.","DEAD","NA",1,"Y","Y"
NA,"CALIFORNIA SEA LION","U.S.",2017,12,6,"CA SWORDFISH DRIFT GILLNET FISHERY","OFFSHORE","CA","DEAD","MORTALITY SELF-REPORT FROM VESSEL OPERATOR.","DEAD","NA",1,"Y","Y"
NA,"CALIFORNIA SEA LION","U.S.",2017,12,10,"HOOK AND LINE FISHERY","SAN DIEGO","CA","SI","ANIMAL HAD FISH HOOKS IN THE RIGHT SIDE OF MOUTH AND UPPER FRONT FLIPPER. TREATED AND RELEASED FROM REHAB FACILITY.","NSI","P5C",0,"N","N"
NA,"CALIFORNIA SEA LION","U.S.",2017,12,10,"MARINE DEBRIS","PACIFIC","WA","DEAD","PLASTIC BAG FOUND IN STOMACH OF CARCASS THAT HAD BEEN SCAVENGED ON BEACH BY BALD EAGLES.","DEAD","NA",1,"N","Y"
NA,"CALIFORNIA SEA LION","U.S.",2017,12,10,"SHOOTING","LINCOLN","OR","NSI","SUBCUTANEOUS BULLET FOUND IN BLUBBER. CAUSE OF DEATH LISTED AS LEPTOSPIROSIS. STRANDING PROGRAM SAID BULLET WAS NOT A FACTOR IN CAUSE OF DEATH.","DEAD","NA",1,"N","Y"
NA,"CALIFORNIA SEA LION","U.S.",2017,12,15,"OIL / TAR","SAN MATEO","CA","NSI","ANIMAL WITH OIL / TAR AND A DORSAL PUNCTURE WOUND TREATED AT REHAB FACILITY AND RELEASED.","NSI","P9",0,"N","N"
NA,"CALIFORNIA SEA LION","U.S.",2017,12,16,"SHOOTING","SANTA BARBARA","CA","SI","LEAD PELLET (0.177 INCH CALIBER) UNDER SKIN BETWEEN EAR FLAPS. NO ASSOCIATED SKELETAL DAMAGE. ANIMAL DIED IN REHAB.","DEAD","NA",1,"N","Y"
NA,"CALIFORNIA SEA LION","U.S.",2017,12,18,"SHOOTING","CLATSOP","OR","DEAD","ANIMAL IN GOOD BODY CONDITION WITH OBVIOUS BULLET WOUND AT MID-ABDOMEN AND POSSIBLY THROUGH HEAD, BASED ON DAMAGE TO SKULL.","DEAD","NA",1,"N","Y"
NA,"CALIFORNIA SEA LION","U.S.",2017,NA,NA,"CATCH SHARES BOTTOM TRAWL","OFFSHORE","CA","NSI","ANIMAL ENTANGLED IN NET, BROUGHT ON DECK AND ANIMAL EXITED VESSEL UNDER ITS OWN POWER. OBSERVER PROGRAM.","NSI","P4",0,"N","N"
NA,"CALIFORNIA SEA LION","U.S.",2017,NA,NA,"CATCH SHARES BOTTOM TRAWL","OFFSHORE","CA","DEAD","OBSERVER PROGRAM","DEAD","NA",1,"Y","Y"
NA,"CALIFORNIA SEA LION","U.S.",2017,NA,NA,"CATCH SHARES BOTTOM TRAWL","OFFSHORE","CA","DEAD","OBSERVER PROGRAM","DEAD","NA",1,"Y","Y"
NA,"CALIFORNIA SEA LION","U.S.",2017,NA,NA,"CATCH SHARES BOTTOM TRAWL","OFFSHORE","CA","DEAD","OBSERVER PROGRAM","DEAD","NA",1,"Y","Y"
NA,"CALIFORNIA SEA LION","U.S.",2017,NA,NA,"CATCH SHARES BOTTOM TRAWL","OFFSHORE","CA","DEAD","OBSERVER PROGRAM","DEAD","NA",1,"Y","Y"
NA,"CALIFORNIA SEA LION","U.S.",2017,NA,NA,"CATCH SHARES BOTTOM TRAWL","OFFSHORE","CA","DEAD","OBSERVER PROGRAM","DEAD","NA",1,"Y","Y"
NA,"CALIFORNIA SEA LION","U.S.",2017,NA,NA,"CATCH SHARES BOTTOM TRAWL","OFFSHORE","CA","DEAD","OBSERVER PROGRAM","DEAD","NA",1,"Y","Y"
NA,"CALIFORNIA SEA LION","U.S.",2018,1,1,"HOOK AND LINE FISHERY","ORANGE","CA","SI","EMACIATED ANIMAL WITH FISH HOOK IN UPPER RIGHT LIP. OUTCOME UNKNOWN.","SI","P5B",1,"N","Y"
NA,"CALIFORNIA SEA LION","U.S.",2018,1,2,"CATCH SHARES BOTTOM TRAWL","OFFSHORE","OR","NSI","ANIMAL ENTANGLED IN NET, BROUGHT ON DECK AND ANIMAL EXITED VESSEL UNDER ITS OWN POWER. OBSERVER PROGRAM.","NSI","P4",0,"N","N"
NA,"CALIFORNIA SEA LION","U.S.",2018,1,9,"HOOK AND LINE FISHERY","SAN DIEGO","CA","SI","EMACIATED ANIMAL WITH FISH HOOK IN UPPER RIGHT LIP. OUTCOME UNKNOWN.","SI","P5B",1,"N","Y"
NA,"CALIFORNIA SEA LION","U.S.",2018,1,15,"SHOOTING","KING","WA","DEAD","ANIMAL IN EXCELLENT BODY CONDITION WITH PENETRATING WOUND TO HEAD FOUND DEAD ON BEACH. MULTIPLE PELLETS / BULLETS FOUND IN HEAD AND NECK ON RADIOGRAPHS. DUE TO FRESHNESS SUSPECT THAT SEA LION WAS LETHALLY SHOT IN CLOSE PROXIMITY TO QUARTERMASTER HARBOR, LESS THEN 2 DAYS PRIOR TO INITIAL REPORT DATE.  RECOVERED OF BULLET #1 WAS SUFFICIENT TO KILL THE SEA LION. OTHER PROJECTILE IS FROM PREVIOUS HUMAN INTERACTIONS AND APPEARS TO HAVE BEEN IN THE SEA LION FOR A WHILE NOT CONSIDERED PART OF THE CAUSE OF DEATH.","DEAD","NA",1,"N","Y"
NA,"CALIFORNIA SEA LION","U.S.",2018,1,20,"MARINE DEBRIS","SONOMA","CA","SI","UNDERWEIGHT ANIMAL WITH WHITE PACKING STRAP WRAPPED LOOSELY AROUND NECK, STRANDED AND RELEASED, LATER RESTRANDED. OUTCOME UNKNOWN.","SI","P8B",1,"N","Y"
NA,"CALIFORNIA SEA LION","U.S.",2018,1,26,"HARASSMENT","MONTEREY","CA","SI","UNAUTHORIZED PICKUP OF MALNOURISHED PUP - MATERNAL SEPARATION. REPORTING PARTY DROVE TO MONTEREY BAY AQUARIUM RESEARCH INSTITUTE WITH ANIMAL AND WAITED FOR TMMC TO PICK UP. FINAL OUTCOME UKNOWN.","SI","P14",1,"N","Y"
